Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,confirmed,Confirmed
1162,21-04-2020,5:00 PM,Bihar,-,-,42,2,114,174001
1163,21-04-2020,5:00 PM,Chandigarh,-,-,13,0,26,174027
1164,21-04-2020,5:00 PM,Chhattisgarh,-,-,25,0,36,174063
1165,21-04-2020,5:00 PM,Delhi,-,-,431,47,2081,176144
1166,21-04-2020,5:00 PM,Goa,-,-,7,0,7,176151
1167,21-04-2020,5:00 PM,Gujarat,-,-,131,77,2066,178217
1168,21-04-2020,5:00 PM,Haryana,-,-,127,3,254,178471
1169,21-04-2020,5:00 PM,Himachal Pradesh,-,-,16,1,39,178510
1170,21-04-2020,5:00 PM,Jammu and Kashmir,-,-,71,5,368,178878
1171,21-04-2020,5:00 PM,Jharkhand,-,-,0,2,46,178924
1172,21-04-2020,5:00 PM,Karnataka,-,-,114,17,415,179339
1173,21-04-2020,5:00 PM,Kerala,-,-,291,3,408,179747
1174,21-04-2020,5:00 PM,Ladakh,-,-,14,0,18,179765
1175,21-04-2020,5:00 PM,Madhya Pradesh,-,-,127,76,1540,181305
1176,21-04-2020,5:00 PM,Maharashtra,-,-,572,232,4669,185974
1177,21-04-2020,5:00 PM,Manipur,-,-,2,0,2,185976
1178,21-04-2020,5:00 PM,Meghalaya,-,-,0,1,11,185987
1179,21-04-2020,5:00 PM,Mizoram,-,-,0,0,1,185988
1180,21-04-2020,5:00 PM,Nagaland,-,-,0,0,0,185988
1181,21-04-2020,5:00 PM,Odisha,-,-,24,1,74,186062
1182,21-04-2020,5:00 PM,Puducherry,-,-,3,0,7,186069
1183,21-04-2020,5:00 PM,Punjab,-,-,39,16,245,186314
1184,21-04-2020,5:00 PM,Rajasthan,-,-,205,25,1576,187890
1185,21-04-2020,5:00 PM,Tamil Nadu,-,-,457,17,1520,189410
1186,21-04-2020,5:00 PM,Telengana,-,-,190,23,919,190329
1187,21-04-2020,5:00 PM,Tripura,-,-,1,0,2,190331
1188,21-04-2020,5:00 PM,Uttarakhand,-,-,18,0,46,190377
1189,21-04-2020,5:00 PM,Uttar Pradesh,-,-,140,20,1294,191671
1190,21-04-2020,5:00 PM,West Bengal,-,-,73,12,392,192063
1191,22-04-2020,5:00 PM,Andaman and Nicobar Islands,-,-,11,0,17,192080
1192,22-04-2020,5:00 PM,Andhra Pradesh,-,-,120,24,813,192893
1193,22-04-2020,5:00 PM,Arunachal Pradesh,-,-,1,0,1,192894
1194,22-04-2020,5:00 PM,Assam,-,-,19,1,35,192929
1195,22-04-2020,5:00 PM,Bihar,-,-,46,2,126,193055
1196,22-04-2020,5:00 PM,Chandigarh,-,-,14,0,27,193082
1197,22-04-2020,5:00 PM,Chhattisgarh,-,-,26,0,36,193118
1198,22-04-2020,5:00 PM,Delhi,-,-,611,47,2156,195274
1199,22-04-2020,5:00 PM,Goa,-,-,7,0,7,195281
1200,22-04-2020,5:00 PM,Gujarat,-,-,144,95,2272,197553
1201,22-04-2020,5:00 PM,Haryana,-,-,127,3,254,197807
1202,22-04-2020,5:00 PM,Himachal Pradesh,-,-,16,1,39,197846
1203,22-04-2020,5:00 PM,Jammu and Kashmir,-,-,81,5,380,198226
1204,22-04-2020,5:00 PM,Jharkhand#,-,-,0,3,45,198271
1205,22-04-2020,5:00 PM,Karnataka,-,-,129,17,425,198696
1206,22-04-2020,5:00 PM,Kerala,-,-,323,3,427,199123
1207,22-04-2020,5:00 PM,Ladakh,-,-,14,0,18,199141
1208,22-04-2020,5:00 PM,Madhya Pradesh,-,-,148,80,1592,200733
1209,22-04-2020,5:00 PM,Maharashtra,-,-,722,251,5221,205954
1210,22-04-2020,5:00 PM,Manipur,-,-,2,0,2,205956
1211,22-04-2020,5:00 PM,Meghalaya,-,-,0,1,12,205968
1212,22-04-2020,5:00 PM,Mizoram,-,-,0,0,1,205969
1213,22-04-2020,5:00 PM,Odisha,-,-,30,1,82,206051
1214,22-04-2020,5:00 PM,Puducherry,-,-,3,0,7,206058
1215,22-04-2020,5:00 PM,Punjab,-,-,49,16,251,206309
1216,22-04-2020,5:00 PM,Rajasthan,-,-,230,25,1801,208110
1217,22-04-2020,5:00 PM,Tamil Nadu,-,-,635,18,1596,209706
1218,22-04-2020,5:00 PM,Telengana,-,-,194,23,945,210651
1219,22-04-2020,5:00 PM,Tripura,-,-,1,0,2,210653
1220,22-04-2020,5:00 PM,Uttarakhand,-,-,19,0,46,210699
1221,22-04-2020,5:00 PM,Uttar Pradesh,-,-,165,21,1412,212111
1222,22-04-2020,5:00 PM,West Bengal,-,-,73,15,423,212534
1223,23-04-2020,5:00 PM,Andaman and Nicobar Islands,-,-,11,0,18,212552
1224,23-04-2020,5:00 PM,Andhra Pradesh,-,-,141,27,895,213447
1225,23-04-2020,5:00 PM,Arunachal Pradesh,-,-,1,0,1,213448
1226,23-04-2020,5:00 PM,Assam,-,-,19,1,35,213483
1227,23-04-2020,5:00 PM,Bihar,-,-,46,2,148,213631
1228,23-04-2020,5:00 PM,Chandigarh,-,-,14,0,27,213658
1229,23-04-2020,5:00 PM,Chhattisgarh,-,-,28,0,36,213694
1230,23-04-2020,5:00 PM,Delhi,-,-,724,48,2248,215942
1231,23-04-2020,5:00 PM,Goa,-,-,7,0,7,215949
1232,23-04-2020,5:00 PM,Gujarat,-,-,179,103,2407,218356
1233,23-04-2020,5:00 PM,Haryana,-,-,140,3,262,218618
1234,23-04-2020,5:00 PM,Himachal Pradesh,-,-,18,1,40,218658
1235,23-04-2020,5:00 PM,Jammu and Kashmir,-,-,92,5,407,219065
1236,23-04-2020,5:00 PM,Jharkhand,-,-,8,3,49,219114
1237,23-04-2020,5:00 PM,Karnataka,-,-,141,17,443,219557
1238,23-04-2020,5:00 PM,Kerala,-,-,324,3,438,219995
1239,23-04-2020,5:00 PM,Ladakh,-,-,14,0,18,220013
1240,23-04-2020,5:00 PM,Madhya Pradesh,-,-,148,81,1695,221708
1241,23-04-2020,5:00 PM,Maharashtra,-,-,789,269,5652,227360
1242,23-04-2020,5:00 PM,Manipur,-,-,2,0,2,227362
1243,23-04-2020,5:00 PM,Meghalaya,-,-,0,1,12,227374
1244,23-04-2020,5:00 PM,Mizoram,-,-,0,0,1,227375
1245,23-04-2020,5:00 PM,Odisha,-,-,32,1,83,227458
1246,23-04-2020,5:00 PM,Puducherry,-,-,3,0,7,227465
1247,23-04-2020,5:00 PM,Punjab,-,-,65,16,277,227742
1248,23-04-2020,5:00 PM,Rajasthan,-,-,230,27,1890,229632
1249,23-04-2020,5:00 PM,Tamil Nadu,-,-,662,18,1629,231261
1250,23-04-2020,5:00 PM,Telengana,-,-,197,24,960,232221
1251,23-04-2020,5:00 PM,Tripura,-,-,1,0,2,232223
1252,23-04-2020,5:00 PM,Uttarakhand,-,-,23,0,46,232269
1253,23-04-2020,5:00 PM,Uttar Pradesh,-,-,187,21,1509,233778
1254,23-04-2020,5:00 PM,West Bengal,-,-,79,15,456,234234
1255,24-04-2020,5:00 PM,Andaman and Nicobar Islands,-,-,11,0,22,234256
1256,24-04-2020,5:00 PM,Andhra Pradesh,-,-,145,29,955,235211
1257,24-04-2020,5:00 PM,Arunachal Pradesh,-,-,1,0,1,235212
1258,24-04-2020,5:00 PM,Assam,-,-,19,1,36,235248
1259,24-04-2020,5:00 PM,Bihar,-,-,46,2,176,235424
1260,24-04-2020,5:00 PM,Chandigarh,-,-,14,0,27,235451
1261,24-04-2020,5:00 PM,Chhattisgarh,-,-,28,0,36,235487
1262,24-04-2020,5:00 PM,Delhi,-,-,808,50,2376,237863
1263,24-04-2020,5:00 PM,Goa,-,-,7,0,7,237870
1264,24-04-2020,5:00 PM,Gujarat,-,-,258,112,2624,240494
1265,24-04-2020,5:00 PM,Haryana,-,-,156,3,272,240766
1266,24-04-2020,5:00 PM,Himachal Pradesh,-,-,18,1,40,240806
1267,24-04-2020,5:00 PM,Jammu and Kashmir,-,-,92,5,427,241233
1268,24-04-2020,5:00 PM,Jharkhand,-,-,8,3,55,241288
1269,24-04-2020,5:00 PM,Karnataka,-,-,150,18,463,241751
1270,24-04-2020,5:00 PM,Kerala,-,-,324,3,448,242199
1271,24-04-2020,5:00 PM,Ladakh,-,-,14,0,18,242217
1272,24-04-2020,5:00 PM,Madhya Pradesh,-,-,203,83,1852,244069
1273,24-04-2020,5:00 PM,Maharashtra,-,-,840,283,6430,250499
1274,24-04-2020,5:00 PM,Manipur,-,-,2,0,2,250501
1275,24-04-2020,5:00 PM,Meghalaya,-,-,0,1,12,250513
1276,24-04-2020,5:00 PM,Mizoram,-,-,0,0,1,250514
1277,24-04-2020,5:00 PM,Odisha,-,-,33,1,90,250604
1278,24-04-2020,5:00 PM,Puducherry,-,-,3,0,7,250611
1279,24-04-2020,5:00 PM,Punjab,-,-,65,16,277,250888
1280,24-04-2020,5:00 PM,Rajasthan,-,-,230,27,1964,252852
1281,24-04-2020,5:00 PM,Tamil Nadu,-,-,752,20,1683,254535
1282,24-04-2020,5:00 PM,Telengana,-,-,253,26,984,255519
1283,24-04-2020,5:00 PM,Tripura,-,-,1,0,2,255521
1284,24-04-2020,5:00 PM,Uttarakhand,-,-,24,0,47,255568
1285,24-04-2020,5:00 PM,Uttar Pradesh,-,-,206,24,1604,257172
1286,24-04-2020,5:00 PM,West Bengal,-,-,103,15,514,257686
1287,25-04-2020,5:00 PM,Andaman and Nicobar Islands,-,-,11,0,27,257713
1288,25-04-2020,5:00 PM,Andhra Pradesh,-,-,171,31,1061,258774
1289,25-04-2020,5:00 PM,Arunachal Pradesh,-,-,1,0,1,258775
1290,25-04-2020,5:00 PM,Assam,-,-,19,1,36,258811
1291,25-04-2020,5:00 PM,Bihar,-,-,46,2,228,259039
1292,25-04-2020,5:00 PM,Chandigarh,-,-,15,0,28,259067
1293,25-04-2020,5:00 PM,Chhattisgarh,-,-,30,0,36,259103
1294,25-04-2020,5:00 PM,Delhi,-,-,857,53,2514,261617
1295,25-04-2020,5:00 PM,Goa,-,-,7,0,7,261624
1296,25-04-2020,5:00 PM,Gujarat,-,-,265,127,2815,264439
1297,25-04-2020,5:00 PM,Haryana,-,-,156,3,272,264711
1298,25-04-2020,5:00 PM,Himachal Pradesh,-,-,18,1,40,264751
1299,25-04-2020,5:00 PM,Jammu and Kashmir,-,-,109,5,454,265205
1300,25-04-2020,5:00 PM,Jharkhand,-,-,9,3,59,265264
1301,25-04-2020,5:00 PM,Karnataka,-,-,153,18,489,265753
1302,25-04-2020,5:00 PM,Kerala,-,-,331,4,451,266204
1303,25-04-2020,5:00 PM,Ladakh,-,-,14,0,20,266224
1304,25-04-2020,5:00 PM,Madhya Pradesh,-,-,210,92,1952,268176
1305,25-04-2020,5:00 PM,Maharashtra,-,-,957,301,6817,274993
1306,25-04-2020,5:00 PM,Manipur,-,-,2,0,2,274995
1307,25-04-2020,5:00 PM,Meghalaya,-,-,0,1,12,275007
1308,25-04-2020,5:00 PM,Mizoram,-,-,0,0,1,275008
1309,25-04-2020,5:00 PM,Odisha,-,-,33,1,94,275102
1310,25-04-2020,5:00 PM,Puducherry,-,-,3,0,7,275109
1311,25-04-2020,5:00 PM,Punjab,-,-,67,17,298,275407
1312,25-04-2020,5:00 PM,Rajasthan,-,-,230,27,2034,277441
1313,25-04-2020,5:00 PM,Tamil Nadu,-,-,866,22,1755,279196
1314,25-04-2020,5:00 PM,Telengana,-,-,253,26,984,280180
1315,25-04-2020,5:00 PM,Tripura,-,-,1,0,2,280182
1316,25-04-2020,5:00 PM,Uttarakhand,-,-,25,0,48,280230
1317,25-04-2020,5:00 PM,Uttar Pradesh,-,-,248,26,1778,282008
1318,25-04-2020,5:00 PM,West Bengal,-,-,103,18,571,282579
1319,26-04-2020,5:00 PM,Andaman and Nicobar Islands,-,-,11,0,33,282612
1320,26-04-2020,5:00 PM,Andhra Pradesh,-,-,231,31,1097,283709
1321,26-04-2020,5:00 PM,Arunachal Pradesh,-,-,1,0,1,283710
1322,26-04-2020,5:00 PM,Assam,-,-,19,1,36,283746
1323,26-04-2020,5:00 PM,Bihar,-,-,46,2,251,283997
1324,26-04-2020,5:00 PM,Chandigarh,-,-,17,0,30,284027
1325,26-04-2020,5:00 PM,Chhattisgarh,-,-,32,0,37,284064
1326,26-04-2020,5:00 PM,Delhi,-,-,869,54,2625,286689
1327,26-04-2020,5:00 PM,Goa,-,-,7,0,7,286696
1328,26-04-2020,5:00 PM,Gujarat,-,-,282,133,3071,289767
1329,26-04-2020,5:00 PM,Haryana,-,-,176,3,289,290056
1330,26-04-2020,5:00 PM,Himachal Pradesh,-,-,22,1,40,290096
1331,26-04-2020,5:00 PM,Jammu and Kashmir,-,-,112,6,494,290590
1332,26-04-2020,5:00 PM,Jharkhand,-,-,13,3,67,290657
1333,26-04-2020,5:00 PM,Karnataka,-,-,177,18,501,291158
1334,26-04-2020,5:00 PM,Kerala,-,-,338,4,458,291616
1335,26-04-2020,5:00 PM,Ladakh,-,-,14,0,20,291636
1336,26-04-2020,5:00 PM,Madhya Pradesh,-,-,210,99,2096,293732
1337,26-04-2020,5:00 PM,Maharashtra,-,-,1076,323,7628,301360
1338,26-04-2020,5:00 PM,Manipur,-,-,2,0,2,301362
1339,26-04-2020,5:00 PM,Meghalaya,-,-,0,1,12,301374
1340,26-04-2020,5:00 PM,Mizoram,-,-,0,0,1,301375
1341,26-04-2020,5:00 PM,Odisha,-,-,34,1,103,301478
1342,26-04-2020,5:00 PM,Puducherry,-,-,3,0,7,301485
1343,26-04-2020,5:00 PM,Punjab,-,-,67,17,298,301783
1344,26-04-2020,5:00 PM,Rajasthan,-,-,493,33,2083,303866
1345,26-04-2020,5:00 PM,Tamil Nadu,-,-,960,23,1821,305687
1346,26-04-2020,5:00 PM,Telengana,-,-,280,26,991,306678
1347,26-04-2020,5:00 PM,Tripura,-,-,2,0,2,306680
1348,26-04-2020,5:00 PM,Uttarakhand,-,-,26,0,50,306730
1349,26-04-2020,5:00 PM,Uttar Pradesh,-,-,289,29,1843,308573
1350,26-04-2020,5:00 PM,West Bengal,-,-,105,18,611,309184
1351,27-04-2020,5:00 PM,Andaman and Nicobar Islands,-,-,11,0,33,309217
1352,27-04-2020,5:00 PM,Andhra Pradesh,-,-,235,31,1177,310394
1353,27-04-2020,5:00 PM,Arunachal Pradesh,-,-,1,0,1,310395
1354,27-04-2020,5:00 PM,Assam,-,-,27,1,36,310431
1355,27-04-2020,5:00 PM,Bihar,-,-,56,2,277,310708
1356,27-04-2020,5:00 PM,Chandigarh,-,-,17,0,30,310738
1357,27-04-2020,5:00 PM,Chhattisgarh,-,-,32,0,37,310775
1358,27-04-2020,5:00 PM,Delhi,-,-,877,54,2918,313693
1359,27-04-2020,5:00 PM,Goa,-,-,7,0,7,313700
1360,27-04-2020,5:00 PM,Gujarat,-,-,313,151,3301,317001
1361,27-04-2020,5:00 PM,Haryana,-,-,176,3,289,317290
1362,27-04-2020,5:00 PM,Himachal Pradesh,-,-,22,1,40,317330
1363,27-04-2020,5:00 PM,Jammu and Kashmir,-,-,137,6,523,317853
1364,27-04-2020,5:00 PM,Jharkhand,-,-,13,3,82,317935
1365,27-04-2020,5:00 PM,Karnataka,-,-,188,20,511,318446
1366,27-04-2020,5:00 PM,Kerala,-,-,342,4,469,318915
1367,27-04-2020,5:00 PM,Ladakh,-,-,14,0,20,318935
1368,27-04-2020,5:00 PM,Madhya Pradesh,-,-,302,106,2168,321103
1369,27-04-2020,5:00 PM,Maharashtra,-,-,1188,342,8068,329171
1370,27-04-2020,5:00 PM,Manipur,-,-,2,0,2,329173
1371,27-04-2020,5:00 PM,Meghalaya,-,-,0,1,12,329185
1372,27-04-2020,5:00 PM,Mizoram,-,-,0,0,1,329186
1373,27-04-2020,5:00 PM,Odisha,-,-,35,1,108,329294
1374,27-04-2020,5:00 PM,Puducherry,-,-,3,0,8,329302
1375,27-04-2020,5:00 PM,Punjab,-,-,71,18,313,329615
1376,27-04-2020,5:00 PM,Rajasthan,-,-,518,41,2185,331800
1377,27-04-2020,5:00 PM,Tamil Nadu,-,-,1020,24,1885,333685
1378,27-04-2020,5:00 PM,Telengana,-,-,280,26,1002,334687
1379,27-04-2020,5:00 PM,Tripura,-,-,2,0,2,334689
1380,27-04-2020,5:00 PM,Uttarakhand,-,-,33,0,51,334740
1381,27-04-2020,5:00 PM,Uttar Pradesh,-,-,335,31,1955,336695
1382,27-04-2020,5:00 PM,West Bengal,-,-,105,20,649,337344
1383,28-04-2020,5:00 PM,Andaman and Nicobar Islands,-,-,11,0,33,337377
1384,28-04-2020,5:00 PM,Andhra Pradesh,-,-,258,31,1259,338636
1385,28-04-2020,5:00 PM,Arunachal Pradesh,-,-,1,0,1,338637
1386,28-04-2020,5:00 PM,Assam,-,-,27,1,38,338675
1387,28-04-2020,5:00 PM,Bihar,-,-,57,2,346,339021
1388,28-04-2020,5:00 PM,Chandigarh,-,-,17,0,40,339061
1389,28-04-2020,5:00 PM,Chhattisgarh,-,-,32,0,37,339098
1390,28-04-2020,5:00 PM,Delhi,-,-,877,54,3108,342206
1391,28-04-2020,5:00 PM,Goa,-,-,7,0,7,342213
1392,28-04-2020,5:00 PM,Gujarat,-,-,394,162,3548,345761
1393,28-04-2020,5:00 PM,Haryana,-,-,183,3,296,346057
1394,28-04-2020,5:00 PM,Himachal Pradesh,-,-,22,1,40,346097
1395,28-04-2020,5:00 PM,Jammu and Kashmir,-,-,164,7,546,346643
1396,28-04-2020,5:00 PM,Jharkhand,-,-,17,3,103,346746
1397,28-04-2020,5:00 PM,Karnataka,-,-,198,20,520,347266
1398,28-04-2020,5:00 PM,Kerala,-,-,355,4,482,347748
1399,28-04-2020,5:00 PM,Ladakh,-,-,16,0,22,347770
1400,28-04-2020,5:00 PM,Madhya Pradesh,-,-,361,113,2368,350138
1401,28-04-2020,5:00 PM,Maharashtra,-,-,1282,369,8590,358728
1402,28-04-2020,5:00 PM,Manipur,-,-,2,0,2,358730
1403,28-04-2020,5:00 PM,Meghalaya,-,-,0,1,12,358742
1404,28-04-2020,5:00 PM,Mizoram,-,-,0,0,1,358743
1405,28-04-2020,5:00 PM,Odisha,-,-,37,1,118,358861
1406,28-04-2020,5:00 PM,Puducherry,-,-,3,0,8,358869
1407,28-04-2020,5:00 PM,Punjab,-,-,71,18,313,359182
1408,28-04-2020,5:00 PM,Rajasthan,-,-,669,46,2262,361444
1409,28-04-2020,5:00 PM,Tamil Nadu,-,-,1101,24,1937,363381
1410,28-04-2020,5:00 PM,Telengana,-,-,321,26,1004,364385
1411,28-04-2020,5:00 PM,Tripura,-,-,2,0,2,364387
1412,28-04-2020,5:00 PM,Uttarakhand,-,-,33,0,51,364438
1413,28-04-2020,5:00 PM,Uttar Pradesh,-,-,400,31,2043,366481
1414,28-04-2020,5:00 PM,West Bengal,-,-,109,20,697,367178
1415,29-04-2020,5:00 PM,Andaman and Nicobar Islands,-,-,15,0,33,367211
1416,29-04-2020,5:00 PM,Andhra Pradesh,-,-,287,31,1332,368543
1417,29-04-2020,5:00 PM,Arunachal Pradesh,-,-,1,0,1,368544
1418,29-04-2020,5:00 PM,Assam,-,-,27,1,38,368582
1419,29-04-2020,5:00 PM,Bihar,-,-,64,2,383,368965
1420,29-04-2020,5:00 PM,Chandigarh,-,-,17,0,56,369021
1421,29-04-2020,5:00 PM,Chhattisgarh,-,-,34,0,38,369059
1422,29-04-2020,5:00 PM,Delhi,-,-,1078,54,3314,372373
1423,29-04-2020,5:00 PM,Goa,-,-,7,0,7,372380
1424,29-04-2020,5:00 PM,Gujarat,-,-,434,181,3774,376154
1425,29-04-2020,5:00 PM,Haryana,-,-,209,3,310,376464
1426,29-04-2020,5:00 PM,Himachal Pradesh,-,-,25,1,40,376504
1427,29-04-2020,5:00 PM,Jammu and Kashmir,-,-,176,8,565,377069
1428,29-04-2020,5:00 PM,Jharkhand,-,-,19,3,105,377174
1429,29-04-2020,5:00 PM,Karnataka,-,-,215,20,532,377706
1430,29-04-2020,5:00 PM,Kerala,-,-,359,4,486,378192
1431,29-04-2020,5:00 PM,Ladakh,-,-,16,0,22,378214
1432,29-04-2020,5:00 PM,Madhya Pradesh,-,-,377,119,2561,380775
1433,29-04-2020,5:00 PM,Maharashtra,-,-,1388,400,9318,390093
1434,29-04-2020,5:00 PM,Manipur,-,-,2,0,2,390095
1435,29-04-2020,5:00 PM,Meghalaya,-,-,0,1,12,390107
1436,29-04-2020,5:00 PM,Mizoram,-,-,0,0,1,390108
1437,29-04-2020,5:00 PM,Odisha,-,-,38,1,119,390227
1438,29-04-2020,5:00 PM,Puducherry,-,-,3,0,8,390235
1439,29-04-2020,5:00 PM,Punjab,-,-,71,19,322,390557
1440,29-04-2020,5:00 PM,Rajasthan,-,-,768,51,2364,392921
1441,29-04-2020,5:00 PM,Tamil Nadu,-,-,1168,25,2058,394979
1442,29-04-2020,5:00 PM,Telengana,-,-,367,26,1012,395991
1443,29-04-2020,5:00 PM,Tripura,-,-,2,0,2,395993
1444,29-04-2020,5:00 PM,Uttarakhand,-,-,34,0,54,396047
1445,29-04-2020,5:00 PM,Uttar Pradesh,-,-,477,36,2115,398162
1446,29-04-2020,5:00 PM,West Bengal,-,-,119,22,725,398887
1447,30-04-2020,5:00 PM,Andaman and Nicobar Islands,-,-,15,0,33,398920
1448,30-04-2020,5:00 PM,Andhra Pradesh,-,-,321,31,1403,400323
1449,30-04-2020,5:00 PM,Arunachal Pradesh,-,-,1,0,1,400324
1450,30-04-2020,5:00 PM,Assam,-,-,29,1,42,400366
1451,30-04-2020,5:00 PM,Bihar,-,-,65,2,403,400769
1452,30-04-2020,5:00 PM,Chandigarh,-,-,17,0,56,400825
1453,30-04-2020,5:00 PM,Chhattisgarh,-,-,36,0,38,400863
1454,30-04-2020,5:00 PM,Delhi,-,-,1092,56,3439,404302
1455,30-04-2020,5:00 PM,Goa,-,-,7,0,7,404309
1456,30-04-2020,5:00 PM,Gujarat,-,-,527,197,4082,408391
1457,30-04-2020,5:00 PM,Haryana,-,-,209,3,310,408701
1458,30-04-2020,5:00 PM,Himachal Pradesh,-,-,25,1,40,408741
1459,30-04-2020,5:00 PM,Jammu and Kashmir,-,-,192,8,581,409322
1460,30-04-2020,5:00 PM,Jharkhand,-,-,19,3,107,409429
1461,30-04-2020,5:00 PM,Karnataka,-,-,223,21,557,409986
1462,30-04-2020,5:00 PM,Kerala,-,-,369,4,496,410482
1463,30-04-2020,5:00 PM,Ladakh,-,-,16,0,22,410504
1464,30-04-2020,5:00 PM,Madhya Pradesh,-,-,461,130,2660,413164
1465,30-04-2020,5:00 PM,Maharashtra,-,-,1593,432,9915,423079
1466,30-04-2020,5:00 PM,Manipur,-,-,2,0,2,423081
1467,30-04-2020,5:00 PM,Meghalaya,-,-,0,1,12,423093
1468,30-04-2020,5:00 PM,Mizoram,-,-,0,0,1,423094
1469,30-04-2020,5:00 PM,Odisha,-,-,39,1,128,423222
1470,30-04-2020,5:00 PM,Puducherry,-,-,5,0,8,423230
1471,30-04-2020,5:00 PM,Punjab,-,-,90,19,357,423587
1472,30-04-2020,5:00 PM,Rajasthan,-,-,768,51,2438,426025
1473,30-04-2020,5:00 PM,Tamil Nadu,-,-,1210,27,2162,428187
1474,30-04-2020,5:00 PM,Telengana,-,-,367,26,1012,429199
1475,30-04-2020,5:00 PM,Tripura,-,-,2,0,2,429201
